ano,nivel,regiao,uf,sigla,capitulo,obitos,intervalo_codigos,descricao
2023,Estado,Região Sudeste,Rio de Janeiro,RJ,Cap I,9234,A00–B99,Algumas doenças infecciosas e parasitárias
2023,Estado,Região Sudeste,São Paulo,SP,Cap I,15809,A00–B99,Algumas doenças infecciosas e parasitárias
2023,Regiao,Região Sul,,,Cap I,9918,A00–B99,Algumas doenças infecciosas e parasitárias
2023,Estado,Região Sul,Paraná,PR,Cap I,3457,A00–B99,Algumas doenças infecciosas e parasitárias
2023,Estado,Região Sul,Santa Catarina,SC,Cap I,1996,A00–B99,Algumas doenças infecciosas e parasitárias
2023,Estado,Região Sul,Rio Grande do Sul,RS,Cap I,4465,A00–B99,Algumas doenças infecciosas e parasitárias
2023,Regiao,Região Centro-Oeste,,,Cap I,5011,A00–B99,Algumas doenças infecciosas e parasitárias
2023,Estado,Região Centro-Oeste,Mato Grosso do Sul,MS,Cap I,847,A00–B99,Algumas doenças infecciosas e parasitárias
2023,Estado,Região Centro-Oeste,Mato Grosso,MT,Cap I,1023,A00–B99,Algumas doenças infecciosas e parasitárias
2023,Estado,Região Centro-Oeste,Goiás,GO,Cap I,2352,A00–B99,Algumas doenças infecciosas e parasitárias
2023,Estado,Região Centro-Oeste,Distrito Federal,DF,Cap I,789,A00–B99,Algumas doenças infecciosas e parasitárias
2024,Regiao,Região Norte,,,Cap I,5309,A00–B99,Algumas doenças infecciosas e parasitárias
2024,Estado,Região Norte,Rondônia,RO,Cap I,495,A00–B99,Algumas doenças infecciosas e parasitárias
2024,Estado,Região Norte,Acre,AC,Cap I,209,A00–B99,Algumas doenças infecciosas e parasitárias
2024,Estado,Região Norte,Amazonas,AM,Cap I,1378,A00–B99,Algumas doenças infecciosas e parasitárias
2024,Estado,Região Norte,Roraima,RR,Cap I,193,A00–B99,Algumas doenças infecciosas e parasitárias
2024,Estado,Região Norte,Pará,PA,Cap I,2466,A00–B99,Algumas doenças infecciosas e parasitárias
2024,Estado,Região Norte,Amapá,AP,Cap I,226,A00–B99,Algumas doenças infecciosas e parasitárias
2024,Estado,Região Norte,Tocantins,TO,Cap I,342,A00–B99,Algumas doenças infecciosas e parasitárias
2024,Regiao,Região Nordeste,,,Cap I,18849,A00–B99,Algumas doenças infecciosas e parasitárias
2024,Estado,Região Nordeste,Maranhão,MA,Cap I,1951,A00–B99,Algumas doenças infecciosas e parasitárias
2024,Estado,Região Nordeste,Piauí,PI,Cap I,1004,A00–B99,Algumas doenças infecciosas e parasitárias
2024,Estado,Região Nordeste,Ceará,CE,Cap I,2978,A00–B99,Algumas doenças infecciosas e parasitárias
2024,Estado,Região Nordeste,Rio Grande do Norte,RN,Cap I,1087,A00–B99,Algumas doenças infecciosas e parasitárias
2024,Estado,Região Nordeste,Paraíba,PB,Cap I,1493,A00–B99,Algumas doenças infecciosas e parasitárias
2024,Estado,Região Nordeste,Pernambuco,PE,Cap I,3425,A00–B99,Algumas doenças infecciosas e parasitárias
2024,Estado,Região Nordeste,Alagoas,AL,Cap I,1337,A00–B99,Algumas doenças infecciosas e parasitárias
2024,Estado,Região Nordeste,Sergipe,SE,Cap I,614,A00–B99,Algumas doenças infecciosas e parasitárias
2024,Estado,Região Nordeste,Bahia,BA,Cap I,4960,A00–B99,Algumas doenças infecciosas e parasitárias
2024,Regiao,Região Sudeste,,,Cap I,34516,A00–B99,Algumas doenças infecciosas e parasitárias
2024,Estado,Região Sudeste,Minas Gerais,MG,Cap I,9632,A00–B99,Algumas doenças infecciosas e parasitárias
2024,Estado,Região Sudeste,Espírito Santo,ES,Cap I,808,A00–B99,Algumas doenças infecciosas e parasitárias
2024,Estado,Região Sudeste,Rio de Janeiro,RJ,Cap I,7634,A00–B99,Algumas doenças infecciosas e parasitárias
2024,Estado,Região Sudeste,São Paulo,SP,Cap I,16442,A00–B99,Algumas doenças infecciosas e parasitárias
2024,Regiao,Região Sul,,,Cap I,10803,A00–B99,Algumas doenças infecciosas e parasitárias
2024,Estado,Região Sul,Paraná,PR,Cap I,3759,A00–B99,Algumas doenças infecciosas e parasitárias
2024,Estado,Região Sul,Santa Catarina,SC,Cap I,2271,A00–B99,Algumas doenças infecciosas e parasitárias
2024,Estado,Região Sul,Rio Grande do Sul,RS,Cap I,4773,A00–B99,Algumas doenças infecciosas e parasitárias
2024,Regiao,Região Centro-Oeste,,,Cap I,5893,A00–B99,Algumas doenças infecciosas e parasitárias
2024,Estado,Região Centro-Oeste,Mato Grosso do Sul,MS,Cap I,855,A00–B99,Algumas doenças infecciosas e parasitárias
2024,Estado,Região Centro-Oeste,Mato Grosso,MT,Cap I,1006,A00–B99,Algumas doenças infecciosas e parasitárias
2024,Estado,Região Centro-Oeste,Goiás,GO,Cap I,2768,A00–B99,Algumas doenças infecciosas e parasitárias
2024,Estado,Região Centro-Oeste,Distrito Federal,DF,Cap I,1264,A00–B99,Algumas doenças infecciosas e parasitárias
2025,Regiao,Região Norte,,,Cap I,5462,A00–B99,Algumas doenças infecciosas e parasitárias
2025,Estado,Região Norte,Rondônia,RO,Cap I,459,A00–B99,Algumas doenças infecciosas e parasitárias
2025,Estado,Região Norte,Acre,AC,Cap I,233,A00–B99,Algumas doenças infecciosas e parasitárias
2025,Estado,Região Norte,Amazonas,AM,Cap I,1406,A00–B99,Algumas doenças infecciosas e parasitárias
2025,Estado,Região Norte,Roraima,RR,Cap I,196,A00–B99,Algumas doenças infecciosas e parasitárias
2025,Estado,Região Norte,Pará,PA,Cap I,2616,A00–B99,Algumas doenças infecciosas e parasitárias
2025,Estado,Região Norte,Amapá,AP,Cap I,206,A00–B99,Algumas doenças infecciosas e parasitárias
2025,Estado,Região Norte,Tocantins,TO,Cap I,346,A00–B99,Algumas doenças infecciosas e parasitárias
2025,Regiao,Região Nordeste,,,Cap I,17757,A00–B99,Algumas doenças infecciosas e parasitárias
2025,Estado,Região Nordeste,Maranhão,MA,Cap I,1848,A00–B99,Algumas doenças infecciosas e parasitárias
2025,Estado,Região Nordeste,Piauí,PI,Cap I,966,A00–B99,Algumas doenças infecciosas e parasitárias
2025,Estado,Região Nordeste,Ceará,CE,Cap I,2866,A00–B99,Algumas doenças infecciosas e parasitárias
2025,Estado,Região Nordeste,Rio Grande do Norte,RN,Cap I,873,A00–B99,Algumas doenças infecciosas e parasitárias
2025,Estado,Região Nordeste,Paraíba,PB,Cap I,1411,A00–B99,Algumas doenças infecciosas e parasitárias
2025,Estado,Região Nordeste,Pernambuco,PE,Cap I,3498,A00–B99,Algumas doenças infecciosas e parasitárias
2025,Estado,Região Nordeste,Alagoas,AL,Cap I,1311,A00–B99,Algumas doenças infecciosas e parasitárias
2025,Estado,Região Nordeste,Sergipe,SE,Cap I,556,A00–B99,Algumas doenças infecciosas e parasitárias
2025,Estado,Região Nordeste,Bahia,BA,Cap I,4428,A00–B99,Algumas doenças infecciosas e parasitárias
2025,Regiao,Região Sudeste,,,Cap I,28133,A00–B99,Algumas doenças infecciosas e parasitárias
2025,Estado,Região Sudeste,Minas Gerais,MG,Cap I,6786,A00–B99,Algumas doenças infecciosas e parasitárias
2025,Estado,Região Sudeste,Espírito Santo,ES,Cap I,740,A00–B99,Algumas doenças infecciosas e parasitárias
2025,Estado,Região Sudeste,Rio de Janeiro,RJ,Cap I,6393,A00–B99,Algumas doenças infecciosas e parasitárias
2025,Estado,Região Sudeste,São Paulo,SP,Cap I,14214,A00–B99,Algumas doenças infecciosas e parasitárias
2025,Regiao,Região Sul,,,Cap I,8619,A00–B99,Algumas doenças infecciosas e parasitárias
2025,Estado,Região Sul,Paraná,PR,Cap I,2881,A00–B99,Algumas doenças infecciosas e parasitárias
2025,Estado,Região Sul,Santa Catarina,SC,Cap I,1722,A00–B99,Algumas doenças infecciosas e parasitárias
2025,Estado,Região Sul,Rio Grande do Sul,RS,Cap I,4016,A00–B99,Algumas doenças infecciosas e parasitárias
2025,Regiao,Região Centro-Oeste,,,Cap I,4689,A00–B99,Algumas doenças infecciosas e parasitárias
2025,Estado,Região Centro-Oeste,Mato Grosso do Sul,MS,Cap I,840,A00–B99,Algumas doenças infecciosas e parasitárias
2025,Estado,Região Centro-Oeste,Mato Grosso,MT,Cap I,1013,A00–B99,Algumas doenças infecciosas e parasitárias
2025,Estado,Região Centro-Oeste,Goiás,GO,Cap I,2128,A00–B99,Algumas doenças infecciosas e parasitárias
2025,Estado,Região Centro-Oeste,Distrito Federal,DF,Cap I,708,A00–B99,Algumas doenças infecciosas e parasitárias
2026,Regiao,Região Norte,,,Cap I,1870,A00–B99,Algumas doenças infecciosas e parasitárias
2026,Estado,Região Norte,Rondônia,RO,Cap I,142,A00–B99,Algumas doenças infecciosas e parasitárias
2026,Estado,Região Norte,Acre,AC,Cap I,66,A00–B99,Algumas doenças infecciosas e parasitárias
2026,Estado,Região Norte,Amazonas,AM,Cap I,478,A00–B99,Algumas doenças infecciosas e parasitárias
2026,Estado,Região Norte,Roraima,RR,Cap I,53,A00–B99,Algumas doenças infecciosas e parasitárias
2026,Estado,Região Norte,Pará,PA,Cap I,927,A00–B99,Algumas doenças infecciosas e parasitárias
2026,Estado,Região Norte,Amapá,AP,Cap I,80,A00–B99,Algumas doenças infecciosas e parasitárias
2026,Estado,Região Norte,Tocantins,TO,Cap I,124,A00–B99,Algumas doenças infecciosas e parasitárias
2026,Regiao,Região Nordeste,,,Cap I,6154,A00–B99,Algumas doenças infecciosas e parasitárias
2026,Estado,Região Nordeste,Maranhão,MA,Cap I,647,A00–B99,Algumas doenças infecciosas e parasitárias
2026,Estado,Região Nordeste,Piauí,PI,Cap I,352,A00–B99,Algumas doenças infecciosas e parasitárias
2026,Estado,Região Nordeste,Ceará,CE,Cap I,1114,A00–B99,Algumas doenças infecciosas e parasitárias
2026,Estado,Região Nordeste,Rio Grande do Norte,RN,Cap I,325,A00–B99,Algumas doenças infecciosas e parasitárias
2026,Estado,Região Nordeste,Paraíba,PB,Cap I,499,A00–B99,Algumas doenças infecciosas e parasitárias
2026,Estado,Região Nordeste,Pernambuco,PE,Cap I,1169,A00–B99,Algumas doenças infecciosas e parasitárias
2026,Estado,Região Nordeste,Alagoas,AL,Cap I,411,A00–B99,Algumas doenças infecciosas e parasitárias
2026,Estado,Região Nordeste,Sergipe,SE,Cap I,226,A00–B99,Algumas doenças infecciosas e parasitárias
2026,Estado,Região Nordeste,Bahia,BA,Cap I,1411,A00–B99,Algumas doenças infecciosas e parasitárias
2026,Regiao,Região Sudeste,,,Cap I,8854,A00–B99,Algumas doenças infecciosas e parasitárias
2026,Estado,Região Sudeste,Minas Gerais,MG,Cap I,2154,A00–B99,Algumas doenças infecciosas e parasitárias
2026,Estado,Região Sudeste,Espírito Santo,ES,Cap I,280,A00–B99,Algumas doenças infecciosas e parasitárias
2026,Estado,Região Sudeste,Rio de Janeiro,RJ,Cap I,2135,A00–B99,Algumas doenças infecciosas e parasitárias
2026,Estado,Região Sudeste,São Paulo,SP,Cap I,4285,A00–B99,Algumas doenças infecciosas e parasitárias
2026,Regiao,Região Sul,,,Cap I,2884,A00–B99,Algumas doenças infecciosas e parasitárias
2026,Estado,Região Sul,Paraná,PR,Cap I,973,A00–B99,Algumas doenças infecciosas e parasitárias
2026,Estado,Região Sul,Santa Catarina,SC,Cap I,569,A00–B99,Algumas doenças infecciosas e parasitárias
2026,Estado,Região Sul,Rio Grande do Sul,RS,Cap I,1342,A00–B99,Algumas doenças infecciosas e parasitárias
2026,Regiao,Região Centro-Oeste,,,Cap I,1580,A00–B99,Algumas doenças infecciosas e parasitárias
2026,Estado,Região Centro-Oeste,Mato Grosso do Sul,MS,Cap I,290,A00–B99,Algumas doenças infecciosas e parasitárias
2026,Estado,Região Centro-Oeste,Mato Grosso,MT,Cap I,351,A00–B99,Algumas doenças infecciosas e parasitárias
2026,Estado,Região Centro-Oeste,Goiás,GO,Cap I,730,A00–B99,Algumas doenças infecciosas e parasitárias
2026,Estado,Região Centro-Oeste,Distrito Federal,DF,Cap I,209,A00–B99,Algumas doenças infecciosas e parasitárias
2016,Regiao,Região Norte,,,Cap II,10914,C00–D48,Neoplasias (tumores e cânceres)
2016,Estado,Região Norte,Rondônia,RO,Cap II,1266,C00–D48,Neoplasias (tumores e cânceres)
2016,Estado,Região Norte,Acre,AC,Cap II,508,C00–D48,Neoplasias (tumores e cânceres)
2016,Estado,Região Norte,Amazonas,AM,Cap II,2585,C00–D48,Neoplasias (tumores e cânceres)
2016,Estado,Região Norte,Roraima,RR,Cap II,282,C00–D48,Neoplasias (tumores e cânceres)
2016,Estado,Região Norte,Pará,PA,Cap II,4824,C00–D48,Neoplasias (tumores e cânceres)
2016,Estado,Região Norte,Amapá,AP,Cap II,424,C00–D48,Neoplasias (tumores e cânceres)
2016,Estado,Região Norte,Tocantins,TO,Cap II,1025,C00–D48,Neoplasias (tumores e cânceres)
2016,Regiao,Região Nordeste,,,Cap II,46892,C00–D48,Neoplasias (tumores e cânceres)
2016,Estado,Região Nordeste,Maranhão,MA,Cap II,3900,C00–D48,Neoplasias (tumores e cânceres)
2016,Estado,Região Nordeste,Piauí,PI,Cap II,2742,C00–D48,Neoplasias (tumores e cânceres)
2016,Estado,Região Nordeste,Ceará,CE,Cap II,8751,C00–D48,Neoplasias (tumores e cânceres)
2016,Estado,Região Nordeste,Rio Grande do Norte,RN,Cap II,3355,C00–D48,Neoplasias (tumores e cânceres)
2016,Estado,Região Nordeste,Paraíba,PB,Cap II,3705,C00–D48,Neoplasias (tumores e cânceres)
2016,Estado,Região Nordeste,Pernambuco,PE,Cap II,8725,C00–D48,Neoplasias (tumores e cânceres)
2016,Estado,Região Nordeste,Alagoas,AL,Cap II,2229,C00–D48,Neoplasias (tumores e cânceres)
2016,Estado,Região Nordeste,Sergipe,SE,Cap II,1788,C00–D48,Neoplasias (tumores e cânceres)
2016,Estado,Região Nordeste,Bahia,BA,Cap II,11697,C00–D48,Neoplasias (tumores e cânceres)
2016,Regiao,Região Sudeste,,,Cap II,102427,C00–D48,Neoplasias (tumores e cânceres)
2016,Estado,Região Sudeste,Minas Gerais,MG,Cap II,22487,C00–D48,Neoplasias (tumores e cânceres)
2016,Estado,Região Sudeste,Espírito Santo,ES,Cap II,4165,C00–D48,Neoplasias (tumores e cânceres)
2016,Estado,Região Sudeste,Rio de Janeiro,RJ,Cap II,21868,C00–D48,Neoplasias (tumores e cânceres)
2016,Estado,Região Sudeste,São Paulo,SP,Cap II,53907,C00–D48,Neoplasias (tumores e cânceres)
2016,Regiao,Região Sul,,,Cap II,41005,C00–D48,Neoplasias (tumores e cânceres)
2016,Estado,Região Sul,Paraná,PR,Cap II,13877,C00–D48,Neoplasias (tumores e cânceres)
2016,Estado,Região Sul,Santa Catarina,SC,Cap II,8473,C00–D48,Neoplasias (tumores e cânceres)
2016,Estado,Região Sul,Rio Grande do Sul,RS,Cap II,18655,C00–D48,Neoplasias (tumores e cânceres)
2016,Regiao,Região Centro-Oeste,,,Cap II,13979,C00–D48,Neoplasias (tumores e cânceres)
2016,Estado,Região Centro-Oeste,Mato Grosso do Sul,MS,Cap II,2683,C00–D48,Neoplasias (tumores e cânceres)
2016,Estado,Região Centro-Oeste,Mato Grosso,MT,Cap II,2624,C00–D48,Neoplasias (tumores e cânceres)
2016,Estado,Região Centro-Oeste,Goiás,GO,Cap II,6183,C00–D48,Neoplasias (tumores e cânceres)
2016,Estado,Região Centro-Oeste,Distrito Federal,DF,Cap II,2489,C00–D48,Neoplasias (tumores e cânceres)
2017,Regiao,Região Norte,,,Cap II,11473,C00–D48,Neoplasias (tumores e cânceres)
2017,Estado,Região Norte,Rondônia,RO,Cap II,1282,C00–D48,Neoplasias (tumores e cânceres)
2017,Estado,Região Norte,Acre,AC,Cap II,574,C00–D48,Neoplasias (tumores e cânceres)
2017,Estado,Região Norte,Amazonas,AM,Cap II,2654,C00–D48,Neoplasias (tumores e cânceres)
2017,Estado,Região Norte,Roraima,RR,Cap II,360,C00–D48,Neoplasias (tumores e cânceres)
2017,Estado,Região Norte,Pará,PA,Cap II,5031,C00–D48,Neoplasias (tumores e cânceres)
2017,Estado,Região Norte,Amapá,AP,Cap II,430,C00–D48,Neoplasias (tumores e cânceres)
2017,Estado,Região Norte,Tocantins,TO,Cap II,1142,C00–D48,Neoplasias (tumores e cânceres)
2017,Regiao,Região Nordeste,,,Cap II,49296,C00–D48,Neoplasias (tumores e cânceres)
2017,Estado,Região Nordeste,Maranhão,MA,Cap II,4317,C00–D48,Neoplasias (tumores e cânceres)
2017,Estado,Região Nordeste,Piauí,PI,Cap II,2812,C00–D48,Neoplasias (tumores e cânceres)
2017,Estado,Região Nordeste,Ceará,CE,Cap II,9162,C00–D48,Neoplasias (tumores e cânceres)
2017,Estado,Região Nordeste,Rio Grande do Norte,RN,Cap II,3418,C00–D48,Neoplasias (tumores e cânceres)
2017,Estado,Região Nordeste,Paraíba,PB,Cap II,3832,C00–D48,Neoplasias (tumores e cânceres)
2017,Estado,Região Nordeste,Pernambuco,PE,Cap II,9012,C00–D48,Neoplasias (tumores e cânceres)
2017,Estado,Região Nordeste,Alagoas,AL,Cap II,2405,C00–D48,Neoplasias (tumores e cânceres)
2017,Estado,Região Nordeste,Sergipe,SE,Cap II,1825,C00–D48,Neoplasias (tumores e cânceres)
2017,Estado,Região Nordeste,Bahia,BA,Cap II,12513,C00–D48,Neoplasias (tumores e cânceres)
2017,Regiao,Região Sudeste,,,Cap II,104604,C00–D48,Neoplasias (tumores e cânceres)
2017,Estado,Região Sudeste,Minas Gerais,MG,Cap II,23234,C00–D48,Neoplasias (tumores e cânceres)
2017,Estado,Região Sudeste,Espírito Santo,ES,Cap II,4172,C00–D48,Neoplasias (tumores e cânceres)
2017,Estado,Região Sudeste,Rio de Janeiro,RJ,Cap II,21942,C00–D48,Neoplasias (tumores e cânceres)
2017,Estado,Região Sudeste,São Paulo,SP,Cap II,55256,C00–D48,Neoplasias (tumores e cânceres)
2017,Regiao,Região Sul,,,Cap II,41983,C00–D48,Neoplasias (tumores e cânceres)
2017,Estado,Região Sul,Paraná,PR,Cap II,14060,C00–D48,Neoplasias (tumores e cânceres)
2017,Estado,Região Sul,Santa Catarina,SC,Cap II,8692,C00–D48,Neoplasias (tumores e cânceres)
2017,Estado,Região Sul,Rio Grande do Sul,RS,Cap II,19231,C00–D48,Neoplasias (tumores e cânceres)
2017,Regiao,Região Centro-Oeste,,,Cap II,14465,C00–D48,Neoplasias (tumores e cânceres)
2017,Estado,Região Centro-Oeste,Mato Grosso do Sul,MS,Cap II,2817,C00–D48,Neoplasias (tumores e cânceres)
2017,Estado,Região Centro-Oeste,Mato Grosso,MT,Cap II,2667,C00–D48,Neoplasias (tumores e cânceres)
2017,Estado,Região Centro-Oeste,Goiás,GO,Cap II,6401,C00–D48,Neoplasias (tumores e cânceres)
2017,Estado,Região Centro-Oeste,Distrito Federal,DF,Cap II,2580,C00–D48,Neoplasias (tumores e cânceres)
2018,Regiao,Região Norte,,,Cap II,11855,C00–D48,Neoplasias (tumores e cânceres)
2018,Estado,Região Norte,Rondônia,RO,Cap II,1312,C00–D48,Neoplasias (tumores e cânceres)
2018,Estado,Região Norte,Acre,AC,Cap II,595,C00–D48,Neoplasias (tumores e cânceres)
2018,Estado,Região Norte,Amazonas,AM,Cap II,2817,C00–D48,Neoplasias (tumores e cânceres)
2018,Estado,Região Norte,Roraima,RR,Cap II,380,C00–D48,Neoplasias (tumores e cânceres)
2018,Estado,Região Norte,Pará,PA,Cap II,5141,C00–D48,Neoplasias (tumores e cânceres)
2018,Estado,Região Norte,Amapá,AP,Cap II,446,C00–D48,Neoplasias (tumores e cânceres)
2018,Estado,Região Norte,Tocantins,TO,Cap II,1164,C00–D48,Neoplasias (tumores e cânceres)
2018,Regiao,Região Nordeste,,,Cap II,50615,C00–D48,Neoplasias (tumores e cânceres)
2018,Estado,Região Nordeste,Maranhão,MA,Cap II,4373,C00–D48,Neoplasias (tumores e cânceres)
2018,Estado,Região Nordeste,Piauí,PI,Cap II,2737,C00–D48,Neoplasias (tumores e cânceres)
2018,Estado,Região Nordeste,Ceará,CE,Cap II,9386,C00–D48,Neoplasias (tumores e cânceres)
2018,Estado,Região Nordeste,Rio Grande do Norte,RN,Cap II,3535,C00–D48,Neoplasias (tumores e cânceres)
2018,Estado,Região Nordeste,Paraíba,PB,Cap II,3971,C00–D48,Neoplasias (tumores e cânceres)
2018,Estado,Região Nordeste,Pernambuco,PE,Cap II,9326,C00–D48,Neoplasias (tumores e cânceres)
2018,Estado,Região Nordeste,Alagoas,AL,Cap II,2438,C00–D48,Neoplasias (tumores e cânceres)
2018,Estado,Região Nordeste,Sergipe,SE,Cap II,1739,C00–D48,Neoplasias (tumores e cânceres)
